EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5140567,EVANGELINE PAR.,MAMOU,04/02/2000,1725,Tornado, ,F1,0,0,50000,0,LA,CST, ,1094000,C,39,LCH,0,0,NWS STORM SURVEY, ,1,10,1,SW,2,SW,MAMOU,04/02/2000,1730,30.62,-92.43,30.62,-92.43,"","A small tornado formed ahead of a "bow-echo" thunderstorm complex near Mamou, destroying one mobile home and doing minor damage to five other homes. No one was injured. The woman living in the mobile home had left for church a few minutes earlier. Eyewitnesses saw the tornado move southeast across a field before it struck the mobile home. Another mobile home just 25 feet away was undamaged. Wind speeds were estimated to be 100 mph. Hail the size of marbles was also reported with this tornado.",1
5140619,NESHOBA CO.,PHILADELPHIA,04/02/2000,1730,Tornado, ,F0,0,0,5000,0,MS,CST, ,1093929,C,99,JAN,0,0,EMERGENCY MANAGER, ,1,50,5,N,5,N,PHILADELPHIA,04/02/2000,1730,32.83,-89.12,32.83,-89.12,"This weak tornado blew down trees.","",2
5140562,CAMERON PAR.,HACKBERRY,04/02/2000,1730,Tornado, ,F0,0,0,0,0,LA,CST, ,1093995,C,23,LCH,0,0,NWS STORM SURVEY, ,5,10,7,W,2,W,HACKBERRY,04/02/2000,1740,30.00,-93.48,30.00,-93.40,"","A weak tornado developed in Sabine Wildlife Refuge, and dissipated just before it reached the town of Hackberry. No property damage was reported, since it remained in the marshes. There were numerous public sightings of this tornado.",3
5140563,CAMERON PAR.,HACKBERRY,04/02/2000,1740,Tornado, ,F1,0,2,300000,0,LA,CST, ,1093996,C,23,LCH,0,0,NWS STORM SURVEY, ,15,20,5,S,10,E,GRAND LAKE,04/02/2000,1750,29.93,-93.37,30.07,-93.12,"","A second tornado developed in Cameron Parish, doing significant damage around Grand Lake. People at Heberts Marina on Big Lake viewed the tornado as it passed south of them. The tornado severely damaged one home and three mobile homes, destroyed several barns and garages, and blew down many trees and power lines. Two minor injuries were reported. One farmer reported his cattle running around in circles in a field as the tornado passed nearby.",4
5141877,JEFFERSON CO.,FORESTDALE,04/02/2000,2051,Tornado, ,F1,0,0,150000,0,AL,CST, ,1093618,C,73,BMX,0,0,NWS STORM SURVEY, ,4.5,400, , , , ,FORESTDALE,04/02/2000,2059,33.58,-86.85,33.58,-86.85,"The tornado first caused damage just east of Minor Parkway and moved northeast along Crumley Chapel Road and through the Crumley Chapel community.  The tornado crossed US 78 at the Wal-Mart shopping center and turned on a more easterly track through a residential area of Forestdale.  The damage became less severe as the tornado crossed Cherry Lane with only minor tree damage from there to Coalburg Road.
Damage along the track was primarily to trees with some minor roof damage to some houses.  A number of houses along the path were severely damaged when trees, some quite large, fell on the structures.  Beginning: 33 33.650/86 55.378  End: 33 35.341/86 51.737","",5
5141875,CALHOUN CO.,PIEDMONT,04/02/2000,2334,Tornado, ,F2,1,6,300000,0,AL,CST, ,1093617,C,15,BMX,0,0,NWS STORM SURVEY, ,1.7,100,3,ESE,5,E,PIEDMONT,04/02/2000,2337,33.90,-85.55,33.90,-85.52,"","The tornado began at 12:34 am just south of Vigo at the end of Helen Drive.  Vigo is located east of Piedmont, AL.  The tornado traveled on a northeast track crossing Bethel Church Road and continuing along Vigo Road (County Road 70).  The tornado straddled the road moving up a hill and crossing a few hundred feet into Cleburne County.  Damage in Cleburne County was confined to downed trees.
The tornado path was 1.9 miles long and approximately 100 yards wide.
Most of the property that was damaged or destroyed was located in the area of Helen Drive and Bethel Church Road.  Six mobile homes were destroyed along with two houses, one of which was under construction.  One elderly woman was killed and six people were injured in that area.  The woman was one of three people in a mobile home whose frame was thrown approximately 130 feet by the force of the tornado.  Beginning: 33 54.855/85 33.720  End:  33 55.293/85 31.752",6
5141876,CLEBURNE CO.,BORDEN SPGS,04/02/2000,2337,Tornado, ,F2,0,0,0,0,AL,CST, ,1093617,C,29,BMX,0,0,NWS STORM SURVEY, ,.2,100,4,WSW,3,WSW,BORDEN SPGS,04/02/2000,2338,33.90,-85.52,33.90,-85.52,"","The tornado began at 12:34 am just south of Vigo at the end of Helen Drive.  Vigo is located east of Piedmont, AL.  The tornado traveled on a northeast track crossing Bethel Church Road and continuing along Vigo Road (County Road 70).  The tornado straddled the road moving up a hill and crossing a few hundred feet into Cleburne County.  Damage in Cleburne County was confined to downed trees.
The tornado path was 1.9 miles long and approximately 100 yards wide.
Most of the property that was damaged or destroyed was located in the area of Helen Drive and Bethel Church Road.  Six mobile homes were destroyed along with two houses, one of which was under construction.  One elderly woman was killed and six people were injured in that area.  The woman was one of three people in a mobile home whose frame was thrown approximately 130 feet by the force of the tornado.  Beginning: 33 54.855/85 33.720  End:  33 55.293/85 31.752",7
5138931,POLK CO.,ESOM HILL,04/03/2000,100,Tornado, ,F2,0,6,1000000,0,GA,EST, ,1092995,C,233,FFC,0,0,NWS STORM SURVEY, ,6,75,1,N,1,SW,CEDARTOWN,04/03/2000,115,33.97,-85.38,34.00,-85.27,"Survey of damage by NWS personnel indicated that an F1 - F2 tornado, 50 - 100 yards wide, touched down in the Potash community at approximately 2:00 am EDT near Harmony Road. The tornado traveled approximately 6 miles with the terminating point just southwest of Cedartown.  The tornado snapped off and uprooted several trees at its touchdown point on Harmony Road and caused a poultry house to lean as well as blowing off some of its tin roof. Next, a house on Blair Road was severely damaged and numerous trees were felled. Further downstream, several mobile homes and numerous trees were hit on Branch Road, Cornelius Road, and Highway 278 between Cornelius Road and Berry Road.  The most severe damage was on Berry Road where two mobile homes were totally destroyed and 3 people seriously injured. The Polk county EMA director reported that a total a 6 people were injured, 2 seriously, and a total of 20 homes were destroyed or damaged. In addition, a roof was blown off a fruit/vegetable stand on Highway 27 south of Cedartown, but this did not appear to be related to the tornado. In excess of 1 million dollars damage was caused by the tornado.","",8
5138548,CHEROKEE CO.,HICKORY FLAT,04/03/2000,200,Tornado, ,F1,0,0,1100000,0,GA,EST, ,1092995,C,57,FFC,0,0,EMERGENCY MANAGER, ,7,100,2,NW,2,S,MACEDONIA,04/03/2000,215,34.18,-84.43,34.18,-84.47,"A survey by the Cherokee County Emergency Management Agency and a National Weather Service Disaster Survey Team showed that an F0 - F1 tornado traveled along a path almost 7 miles long through southeast Cherokee county. The damage path began just west of the intersection of Highway 140 and Pinyan Rd. It crossed the intersection of East Cherokee Dr. and Bart Manous Road, where it was 252 feet wide. It then tracked northeast across Thomas Road, where it was 500 feet wide, across Union Hill Road where it was 590 feet wide, and ended 204 yards north of Collect Drive where it was 235 feet wide.  Almost 30 homes were hit, with 3 houses sustaining extensive damage, and nine outbuildings were destroyed.  Large trees were uprooted along the path and 7 roads in the county had to be closed because of fallen trees and debris.  Total estimated damage was $1.1 million.","",9
5138552,GWINNETT CO.,LAWRENCEVILLE,04/03/2000,215,Tornado, ,F1,0,0,1500000,0,GA,EST, ,1092995,C,135,FFC,0,0,EMERGENCY MANAGER, ,4,150,4,W,2,N,LAWRENCEVILLE,04/03/2000,230,33.95,-84.05,33.98,-83.98,"Emergency Management and an NWS Storm Survey team reported that a severe thunderstorm produced damage along a 4 mile path from near the intersection of Sever Road and Highway 120, to near the intersection of highways 20 and 124 near the commuinity of Allendale. Most of the damage was due to straight line winds, but there were signs of an intermittent F0-F1 tornado touchdown. Three homes were completely destroyed.  Approximately 80 homes were damaged, 15 to 20 of which sustained major damage. In addition, numerous trees and powerlines were reported down, and vehicles were damaged along the storm path. Most of the damage took place in three subdividions; Olde Peachtree Station, which bore the brunt of the damage, Collins Heights, and Jacksons Township. Damage was also reported to the roof of the Motorola Corporation at 1700 Belle Meade Ct.  Damage was estimated at $1.5 million.","",10
