EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5158990,MIAMI-DADE CO.,HIALEAH,10/03/2000,1200,Tornado, ,F1,0,0,20000,0,FL,EST, ,1104188,C,86,MFL,0,0,LAW ENFORCEMENT, ,.5,20, , , , ,HIALEAH,10/03/2000,1203,25.85,-80.27,25.85,-80.27,"A tornado touched down near 41st  Street and E 8th Avenue, moved north northwest, then lifted near 46th Street and E 6th Avenue.  The roof of Hialeah Fire Department Station No. 2 was damaged with debris falling onto vehicles.  Other damage occurred to signs and  traffic signals with some trees uprooted and numerous large branches blown down.","",1
5156821,MIAMI-DADE CO.,PERRINE,10/03/2000,1435,Tornado, ,F0,0,0,0,0,FL,EST, ,1102993,C,86,MFL,0,0,TRAINED SPOTTER, ,.2,5,2,SW,2,SW,PERRINE,10/03/2000,1435,25.58,-80.37,25.58,-80.37,"A SKYWARN spotter sighted a tornado in Larry and Penny Thompson Park.","",2
5174717,MIAMI-DADE CO.,REDLAND,10/03/2000,1725,Tornado, ,F0,0,0,0,0,FL,EST, ,1102996,C,86,MFL,0,0,GENERAL PUBLIC, ,.2,5, , , , ,REDLAND,10/03/2000,1725,25.53,-80.50,25.53,-80.50,"A brief tornado touchdown was reported in the Redlands.","",3
5174715,MIAMI-DADE CO.,KENDALL,10/03/2000,1735,Tornado, ,F0,0,0,0,0,FL,EST, ,1102994,C,86,MFL,0,0,TRAINED SPOTTER, ,.2,10, , , , ,KENDALL,10/03/2000,1735,25.68,-80.32,25.68,-80.32,"A SKYWARN spotter reported a brief tornado touchdown near Kendall Drive and the Florida Turnpike Extension.","",4
5174502,HARDIN CO.,CAVE IN ROCK,10/05/2000,1652,Tornado, ,F0,0,0,0,0,IL,CST, ,1103538,C,69,PAH,0,0,LAW ENFORCEMENT, ,.2,30,4,N,4,N,CAVE IN ROCK,10/05/2000,1653,37.52,-88.17,37.52,-88.17,"A brief tornado touchdown was observed along Route 1, 4 to 5 miles north of the community of Cave-In-Rock. Due to the very remote nature of the area, within the Shawnee National Forest, no damage could be confirmed. The parent thunderstorm displayed very strong tornadic characteristics on radar.","",5
5159819,NUECES CO.,ROBSTOWN,10/06/2000,1500,Tornado, ,F0,0,0,0,0,TX,CST, ,1104119,C,355,CRP,0,0,TRAINED SPOTTER, ,.1,.1,2,N,2,N,ROBSTOWN,10/06/2000,1500,27.82,-97.67,27.82,-97.67,"","As a thunderstorm moved south through San Patricio County, several funnel clouds were spotted by local law enforcement.  When the storm moved into Nueces County, a tornado briefly touched down along the US-77 bypass north of Robstown.  No damage or injuries were reported.",6
5161172,CLACKAMAS CO.,MOLALLA,10/09/2000,1815,Tornado, ,F1,0,0,50000,0,OR,PST, ,1104064,C,5,PQR,0,0,EMERGENCY MANAGER, ,.1,75,2,W,2,W,MOLALLA,10/09/2000,1845,45.15,-122.62,45.15,-122.62,"The tornado occurred along Highway 213 2 miles west of Molalla. One half of a roof was torn from a home, the roof of an apartment complex was damaged, a satellite dish was torn from it's mounting, two one foot diameter trees were toppled, and a gate and a dog house, along with smaller items, were strewn about. No injuries were reported.","The tornado occurred along Highway 213.  One half of a roof was torn from a home, the roof of an apartment complex was damaged, a satellite dish was torn from its mounting, two-one foot trees were toppled, and a gate and a dog house along with smaller items were strewn about. In addition, a one foot piece of styrofoam was imbedded in the siding of a house. No injuries were reported.",7
5161173,CLACKAMAS CO.,OREGON CITY,10/09/2000,1910,Tornado, ,F1,0,0,35000,0,OR,PST, ,1104065,C,5,PQR,0,0,OFFICIAL NWS OBS., ,.1,75,3,SE,3,SE,OREGON CITY,10/09/2000,1920,45.32,-122.57,45.32,-122.57,"","This tornado occurred near Henricci and South Beavercreek Road. A large barn was collapsed, a 30 by 40 foot piece of its roof was carried over another barn about 150 feet to the North and some its roofing tin was moved about 100 yards around and to the front of a house.  No injuries were reported.",8
5174525,POCAHONTAS CO.,HAVELOCK,10/13/2000,1745,Tornado, ,F1,0,0,50000,5000,IA,CST, ,1103549,C,151,DMX,0,0,TRAINED SPOTTER, ,6,50, , ,6,NE,HAVELOCK,10/13/2000,1756,42.83,-94.70,42.90,-94.62,"Wagons were overturned in Pocahontas County before the tornado moved into Palo Alto County.","A strong southerly flow of air was established over Iowa with near record high temperatures over much of the state.  A low pressure moved northeast, passing northwest of the state.  A cold front trailing from the low moved into the state toward sunset.  Deeper moisture moved into the state just as the front moved in.  A line of thunderstorms formed along the front.  They became super cellular rather quickly, though the intense storms did not last very long.  They produced high winds and some hail as they moved through.  One tornado developed over Pocahontas County and moved northeast into Palo Alto County.  The tornado passed over open country for the most part.  Several wagons were overturned on one farm northeast of Havelock in Pocahontas County.  Reports southwest of West Bend in Palo Alto County indicated damage limited to trees for the most part.  After overturning several wagons over in Pocahontas County, this tornado crossed into Pocahontas County, where only trees were toppled.  The tornado lifted just southwest of West Bend in Palo Alto County.  The storms weakened quickly after sunset and continued to move east across the state.",9
5174526,PALO ALTO CO.,WEST BEND,10/13/2000,1756,Tornado, ,F1,0,0,30000,5000,IA,CST, ,1103549,C,147,DMX,0,0,TRAINED SPOTTER, ,6,50,9,SW,3,SW,WEST BEND,10/13/2000,1807,42.87,-94.58,42.93,-94.50,"Numerous trees toppled as this tornado moved in from Pocahontas County and lifted southwest of West Bend.","A strong southerly flow of air was established over Iowa with near record high temperatures over much of the state.  A low pressure moved northeast, passing northwest of the state.  A cold front trailing from the low moved into the state toward sunset.  Deeper moisture moved into the state just as the front moved in.  A line of thunderstorms formed along the front.  They became super cellular rather quickly, though the intense storms did not last very long.  They produced high winds and some hail as they moved through.  One tornado developed over Pocahontas County and moved northeast into Palo Alto County.  The tornado passed over open country for the most part.  Several wagons were overturned on one farm northeast of Havelock in Pocahontas County.  Reports southwest of West Bend in Palo Alto County indicated damage limited to trees for the most part.  After overturning several wagons over in Pocahontas County, this tornado crossed into Pocahontas County, where only trees were toppled.  The tornado lifted just southwest of West Bend in Palo Alto County.  The storms weakened quickly after sunset and continued to move east across the state.",10
5157496,FORD CO.,DODGE CITY,10/20/2000,1735,Tornado, ,F0,0,0,0,0,KS,CST, ,1103894,C,57,DDC,0,0,NWS EMPLOYEE(OFF DUTY), ,1,100,8,SW,9,SW,DODGE CITY,10/20/2000,1745,37.67,-100.12,37.65,-100.13,"Landspout moved southwest over open fields.","",11
5161422,COTTON CO.,WALTERS,10/21/2000,1641,Tornado, ,F0,0,0,1500,0,OK,CST, ,1104182,C,33,OUN,0,0,NWS STORM SURVEY, ,4,30,3,SSW,1,NW,WALTERS,10/21/2000,1655,34.32,-98.32,34.37,-98.32,"Damage from this tornado was very minor and confined to an area from 1 mile west of Walters to 1 mile northwest of Walters. A few swing sets were overturned. A television antenna was bent, and an empty agricultural trailer was rolled about 50 feet over a chain-link fence. In addition, south and west facing doors were blown off a sheet metal storage building at the Rodeo Expo Center on Highway 53, which is on the northwest side of Walters. A small section of the roof was also peeled back.","",12
5159820,VICTORIA CO.,VICTORIA,10/22/2000,1101,Tornado, ,F0,0,0,0,0,TX,CST, ,1104120,C,469,CRP,0,0,LAW ENFORCEMENT, ,.3,.1,3,W,3,W,VICTORIA,10/22/2000,1106,28.80,-97.03,28.80,-97.03,"","Victoria Police reported a funnel cloud at 12pm CDT near Farm to Market 236, then reported a tornado touchdown one minute later.  Tornado tracked through a wooded area.  A NWS Storm Survey Team reported tree limbs were seen in the air, and several trees were knocked down.  No other damage or injuries were reported.",13
5160236,EASTLAND CO.,DESDEMONA,10/22/2000,1140,Tornado, ,F0,0,0,25000,0,TX,CST, ,1104129,C,133,FWD,0,0,LAW ENFORCEMENT, ,2.5,20,2,S,1,E,DESDEMONA,10/22/2000,1142,32.23,-98.55,32.25,-98.53,"A tornado touched down  just south of town and moved north-northeast with intermittent touchdowns for 2.5 miles. Damage was done to an abandoned turkey barn, three sheds, a house, a mobile home, a car and power lines.","
				October 22 Episode Narrative

Isolated thunderstorms developed across North Texas.  Many areas remained dry, but some locations received rain amounts in excess of 1 inch.  One particularly intense cell moved through Eastland county, spawning a tornado which did some damage as it moved across the area.  Another cell moved across the eastern portions of Tarrant county, causing some damage to trees.",14
