EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5239809,PENDER CO.,MAPLE HILL,04/01/2001,1415,Tornado, ,F0,0,0,100000,0,NC,EST, ,1113346,C,141,ILM,0,0,NWS STORM SURVEY, ,.3,100, , , , ,MAPLE HILL,04/01/2001,1420,34.50,-77.68,34.50,-77.68,"NWS surveyed damage to a turkey farm in Maple Hill.  One building sustained significant damage, with debris consisting of broken timbers, sheets of tin, and various feeding equipment, spread over an area that was approximately 100 yards wide and a quarter mile long.","",1
5237266,CARTERET CO.,CAPE CARTERET,04/01/2001,1530,Tornado, ,F0,0,0,0,0,NC,EST, ,1112637,C,31,MHX,0,0,LAW ENFORCEMENT, ,.2,50, , , , ,CAPE CARTERET,04/01/2001,1532,34.68,-77.05,34.68,-77.05,"Severe thunderstorm produced a weak tornado that touched down near Cape Carteret, blowing over trees and power lines.","",2
5241431,MORTON CO.,ROLLA,04/06/2001,1610,Tornado, ,F2,0,2,100000,0,KS,CST, ,1113866,C,129,DDC,0,0,EMERGENCY MANAGER, ,6.6,350,1,SW,5,NNE,ROLLA,04/06/2001,1616,37.10,-101.65,37.18,-101.60,"Rapidly moving tornado completely destroyed a mobile home.  Female occupant ended up in some bushes and had a broken arm.  Male occupant had debris in his eye.  Their truck was rolled into trees and nearby outbuildings were demolished.  Location of this home was north of Rolla.  Elsewhere, 20 power poles were taken down, damage was done to buildings in Rolla with a garage losing its roof. Several silos were damaged or destroyed in the path of the tornado.","",3
5241437,STEVENS CO.,HUGOTON,04/06/2001,1638,Tornado, ,F1,0,0,100000,0,KS,CST, ,1113866,C,189,DDC,0,0,EMERGENCY MANAGER, ,7,150,8,NNW,14,N,HUGOTON,04/06/2001,1647,37.28,-101.40,37.37,-101.35,"Tornado destroyed two pivot irrigation sprinklers and crossed into Grant county at 1647.","",4
5241439,GRANT CO.,ULYSSES,04/06/2001,1647,Tornado, ,F2,0,0,235000,0,KS,CST, ,1113866,C,67,DDC,0,0,EMERGENCY MANAGER, ,14,150,13,SSE,9,E,ULYSSES,04/06/2001,1700,37.42,-101.28,37.58,-101.20,"Tornado crossed into Grant county from Stevens county at 1647.  Three pivot sprinklers were destroyed, 2 grain bins, a silo, machine shed and horse trailer were also damaged or destroyed.  A roof was taken off a building and an empty rail car was overturned.","",5
5244013,OCHILTREE CO.,PERRYTON,04/06/2001,1700,Tornado, ,F1,0,0,500000,0,TX,CST, ,1114023,C,357,AMA,0,0,LAW ENFORCEMENT, ,10,100,5,SW, , ,PERRYTON MUNI ARPT,04/06/2001,1705,36.35,-100.87,36.40,-100.75,"A tornado touched down southwest of Perryton and then moved northeast clipping the southern sections of the city.  The tornado then lifted northeast of the city near the airport.  Damage occurred to homes and businesses along the tornado's path.  The path length and width were made following an official storm survey taken of the event.","Severe thunderstorms producing large hail and damaging winds developed and spread across most of the Texas panhandle during the afternoon and evening hours.  A tornado ocurred over the extreme northeastern Texas panhandle near Perryton during the evening hours.",6
5236888,CUSTER CO.,BERWYN,04/06/2001,2220,Tornado, ,F1,0,0,100000,0,NE,CST, ,1111969,C,41,LBF,0,0,LAW ENFORCEMENT, ,1,100,1,W,1,W,BERWYN,04/06/2001,2222,41.35,-99.52,41.35,-99.52,"An F1 tornado developed just west of Berwyn in southeast Custer County. In the minute and a half that it was on the ground, it picked up a van on Highway 2, turned it around, and shattered the windows. The occupants of the van were uninjured. Numerous trees were uprooted or snapped off, and the roof was torn off a farm house. Another farmstead suffered damage to the house and barn. There were also irrigation pipes tossed around and bent.","",7
5236887,HOLT CO.,CHAMBERS,04/06/2001,2347,Tornado, ,F1,0,0,10000,0,NE,CST, ,1111968,C,89,LBF,0,0,GENERAL PUBLIC, ,1,100, , , , ,CHAMBERS,04/06/2001,2347,42.20,-98.75,42.20,-98.75,"A tornado was reported that damaged some buildings and blew some out buildings over. It also blew down several trees.","",8
5240955,FRESNO CO.,CLOVIS,04/07/2001,1958,Tornado, ,F0,0,0,150000,0,CA,PST, ,1113654,C,19,HNX,0,0,NWS STORM SURVEY, ,.3,10, , , , ,CLOVIS,04/07/2001,2003,36.82,-119.70,36.82,-119.70,"Post storm analysis and evaluation yielded a 0.3 mile swath for a small F0 tornado through an older, residential neighborhood of Clovis, CA, 2 miles northeast of the Fresno Air Terminal.  No injuries were reported with damage essentially limited to uprooted trees, roof, small structure, and fence damage.  Confirmation was determined by damage evidence and eyewitness reports.  Interesting Note:  One of the uprooted trees was a replacement from its predecessor damaged from the 1980 Fresno Air Terminal tornado!","",9
5243294,NODAWAY CO.,PARNELL,04/08/2001,1957,Tornado, ,F0,0,0,0,0,MO,CST, ,1113985,C,147,EAX,0,0,TRAINED SPOTTER, ,1,20,3,NW,6,NNW,PARNELL,04/08/2001,2001,40.47,-94.67,40.52,-94.68,"A storm spotter observed a tornado 3 miles northwest of Parnell that remained on the ground for 4 minutes, moving north. No damage was reported.","",10
