EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5254691,WRIGHT CO.,MAPLE LAKE,06/01/2001,1210,Tornado, ,F0,0,0,0,0,MN,CST, ,1117856,C,171,MPX,0,0,FIRE DEPT/RESCUE SQUAD, ,2,25,2,E,2,E,MAPLE LAKE,06/01/2001,1212,45.23,-93.97,45.23,-93.97,"Touched down on Maple Lake, drawing water up into a condensation funnel. Tornado made it to shore and flipped a few docks and boats, and knocked down a few trees.","",1
5246427,CRAWFORD CO.,DENISON,06/01/2001,1225,Tornado, ,F0,0,0,0,0,IA,CST, ,1115354,C,47,DMX,0,0,EMERGENCY MANAGER, ,.2,30,2,NW,2,NW,DENISON,06/01/2001,1225,42.03,-95.38,42.03,-95.38,"Emergency manager reported spotting 7 funnel clouds from the parent cell with two brief touchdowns in open country.","A very dynamic weather situation took place over Iowa during the afternoon of the 1st.  The dynamics were sufficient to overcome the shortcomings in moisture available for the system.  A cold front dropped southeast out of the Dakotas into Iowa during the afternoon.  Surface dew points were generally in the mid 50s ahead of the front, though a narrow ribbon of upper 50s to lower 60s was found just ahead of the front.  As the cold front dropped southeast, a very strong closed low at 500 mb was also dropping into the area.  This helped to destabilize the atmosphere as freezing levels fell to the 8000 to 10,000 foot range by evening.  A small area of thunderstorms developed by mid day over north central Iowa.  The storms intensified rapidly during the maximum heating of the day.  Thunderstorms fired southwest of the original area and became severe quickly.  For the most part the storms produced hail and small tornadoes.  The first tornado touched in Crawford County.  The county Emergency Manager reported seeing 7 funnel clouds and two brief touchdowns with the initial cell.  The tornadoes were all small and were only on the ground briefly.  Several other brief touchdowns occurred in the County before the storm moved east.  The strongest tornado touched down on the edge of the town of Denison.  A 14 x 50 metal building was destroyed.  A fire hydrant was damaged in the vicinity by flying debris.  It was reported that water could be seen being sucked out of the hydrant by the tornado.  The tornado threat shifted into northeast Iowa for the rest of the afternoon.  Several tornadoes touched down in Bremer, Butler, and Black Hawk Counties.  Most of these were quite small and did little damage however.  The longest track tornado touched down in the Janesville area of Bremer County and tracked over 8 miles to the east, lifting just east of the town of Denver.  The countryside is quite open between these two locations.  For this reason, damage was minimal as the tornado actually missed both of the towns.  With the cold air aloft, hail was a significant factor.  There were reports of at least half inch diameter hail with nearly all of the storms.  Numerous reports of hail of an inch up to golf ball size were received.  The storms produced three inch diameter hail on the north side of Belmond, causing significant damage to the area and reportedly covering the ground.  One of the storms became very intense over Butler County during the early afternoon.  Softball size hail was reported with this cell, causing significant damage south of the town of Allison.  The storms over southwest Iowa underwent a transition into more of a wind event.  High winds were reported in Cass County as the storms moved through the Griswold area.  By mid afternoon, the storms in southern Iowa had taken on a bow configuration.  As the storms moved through Adair County, very strong winds swept through the northeast part of the county.   The winds toppled power lines northeast of Greenfield.  As the storms continued east, the intensity decreased.  The storms still produced gusty winds, but speeds were generally in the 45 to 55 MPH range.",2
5246429,CRAWFORD CO.,CHARTER OAK,06/01/2001,1240,Tornado, ,F0,0,0,25000,0,IA,CST, ,1115354,C,47,DMX,0,0,EMERGENCY MANAGER, ,.3,35, , , , ,CHARTER OAK,06/01/2001,1240,42.07,-95.60,42.07,-95.60,"Brief touchdown near edge of town.","A very dynamic weather situation took place over Iowa during the afternoon of the 1st.  The dynamics were sufficient to overcome the shortcomings in moisture available for the system.  A cold front dropped southeast out of the Dakotas into Iowa during the afternoon.  Surface dew points were generally in the mid 50s ahead of the front, though a narrow ribbon of upper 50s to lower 60s was found just ahead of the front.  As the cold front dropped southeast, a very strong closed low at 500 mb was also dropping into the area.  This helped to destabilize the atmosphere as freezing levels fell to the 8000 to 10,000 foot range by evening.  A small area of thunderstorms developed by mid day over north central Iowa.  The storms intensified rapidly during the maximum heating of the day.  Thunderstorms fired southwest of the original area and became severe quickly.  For the most part the storms produced hail and small tornadoes.  The first tornado touched in Crawford County.  The county Emergency Manager reported seeing 7 funnel clouds and two brief touchdowns with the initial cell.  The tornadoes were all small and were only on the ground briefly.  Several other brief touchdowns occurred in the County before the storm moved east.  The strongest tornado touched down on the edge of the town of Denison.  A 14 x 50 metal building was destroyed.  A fire hydrant was damaged in the vicinity by flying debris.  It was reported that water could be seen being sucked out of the hydrant by the tornado.  The tornado threat shifted into northeast Iowa for the rest of the afternoon.  Several tornadoes touched down in Bremer, Butler, and Black Hawk Counties.  Most of these were quite small and did little damage however.  The longest track tornado touched down in the Janesville area of Bremer County and tracked over 8 miles to the east, lifting just east of the town of Denver.  The countryside is quite open between these two locations.  For this reason, damage was minimal as the tornado actually missed both of the towns.  With the cold air aloft, hail was a significant factor.  There were reports of at least half inch diameter hail with nearly all of the storms.  Numerous reports of hail of an inch up to golf ball size were received.  The storms produced three inch diameter hail on the north side of Belmond, causing significant damage to the area and reportedly covering the ground.  One of the storms became very intense over Butler County during the early afternoon.  Softball size hail was reported with this cell, causing significant damage south of the town of Allison.  The storms over southwest Iowa underwent a transition into more of a wind event.  High winds were reported in Cass County as the storms moved through the Griswold area.  By mid afternoon, the storms in southern Iowa had taken on a bow configuration.  As the storms moved through Adair County, very strong winds swept through the northeast part of the county.   The winds toppled power lines northeast of Greenfield.  As the storms continued east, the intensity decreased.  The storms still produced gusty winds, but speeds were generally in the 45 to 55 MPH range.",3
5246431,CRAWFORD CO.,MANILLA,06/01/2001,1250,Tornado, ,F0,0,0,0,0,IA,CST, ,1115354,C,47,DMX,0,0,AMATEUR RADIO, ,.1,25,4,W,4,W,MANILLA,06/01/2001,1250,41.88,-95.33,41.88,-95.33,"Brief touchdown in open country.","A very dynamic weather situation took place over Iowa during the afternoon of the 1st.  The dynamics were sufficient to overcome the shortcomings in moisture available for the system.  A cold front dropped southeast out of the Dakotas into Iowa during the afternoon.  Surface dew points were generally in the mid 50s ahead of the front, though a narrow ribbon of upper 50s to lower 60s was found just ahead of the front.  As the cold front dropped southeast, a very strong closed low at 500 mb was also dropping into the area.  This helped to destabilize the atmosphere as freezing levels fell to the 8000 to 10,000 foot range by evening.  A small area of thunderstorms developed by mid day over north central Iowa.  The storms intensified rapidly during the maximum heating of the day.  Thunderstorms fired southwest of the original area and became severe quickly.  For the most part the storms produced hail and small tornadoes.  The first tornado touched in Crawford County.  The county Emergency Manager reported seeing 7 funnel clouds and two brief touchdowns with the initial cell.  The tornadoes were all small and were only on the ground briefly.  Several other brief touchdowns occurred in the County before the storm moved east.  The strongest tornado touched down on the edge of the town of Denison.  A 14 x 50 metal building was destroyed.  A fire hydrant was damaged in the vicinity by flying debris.  It was reported that water could be seen being sucked out of the hydrant by the tornado.  The tornado threat shifted into northeast Iowa for the rest of the afternoon.  Several tornadoes touched down in Bremer, Butler, and Black Hawk Counties.  Most of these were quite small and did little damage however.  The longest track tornado touched down in the Janesville area of Bremer County and tracked over 8 miles to the east, lifting just east of the town of Denver.  The countryside is quite open between these two locations.  For this reason, damage was minimal as the tornado actually missed both of the towns.  With the cold air aloft, hail was a significant factor.  There were reports of at least half inch diameter hail with nearly all of the storms.  Numerous reports of hail of an inch up to golf ball size were received.  The storms produced three inch diameter hail on the north side of Belmond, causing significant damage to the area and reportedly covering the ground.  One of the storms became very intense over Butler County during the early afternoon.  Softball size hail was reported with this cell, causing significant damage south of the town of Allison.  The storms over southwest Iowa underwent a transition into more of a wind event.  High winds were reported in Cass County as the storms moved through the Griswold area.  By mid afternoon, the storms in southern Iowa had taken on a bow configuration.  As the storms moved through Adair County, very strong winds swept through the northeast part of the county.   The winds toppled power lines northeast of Greenfield.  As the storms continued east, the intensity decreased.  The storms still produced gusty winds, but speeds were generally in the 45 to 55 MPH range.",4
5250937,WAKE CO.,CARY,06/01/2001,1300,Tornado, ,F0,0,0,0,0,NC,EST, ,1116613,C,183,RAH,0,0,TRAINED SPOTTER, ,.1,25, , , , ,CARY,06/01/2001,1300,35.78,-78.80,35.78,-78.80,"Siding was blown off of apartment buildings near Highway 54 and Cary Parkway. Trees were also blown down in the area, and a funnel cloud was reported.","",5
5246510,BLACK HAWK CO.,CEDAR FALLS,06/01/2001,1435,Tornado, ,F0,0,0,0,0,IA,CST, ,1115354,C,13,DMX,0,0,TRAINED SPOTTER, ,.2,30,1,N,1,N,CEDAR FALLS,06/01/2001,1435,42.53,-92.45,42.53,-92.45,"Brief touchdown in open country.","A very dynamic weather situation took place over Iowa during the afternoon of the 1st.  The dynamics were sufficient to overcome the shortcomings in moisture available for the system.  A cold front dropped southeast out of the Dakotas into Iowa during the afternoon.  Surface dew points were generally in the mid 50s ahead of the front, though a narrow ribbon of upper 50s to lower 60s was found just ahead of the front.  As the cold front dropped southeast, a very strong closed low at 500 mb was also dropping into the area.  This helped to destabilize the atmosphere as freezing levels fell to the 8000 to 10,000 foot range by evening.  A small area of thunderstorms developed by mid day over north central Iowa.  The storms intensified rapidly during the maximum heating of the day.  Thunderstorms fired southwest of the original area and became severe quickly.  For the most part the storms produced hail and small tornadoes.  The first tornado touched in Crawford County.  The county Emergency Manager reported seeing 7 funnel clouds and two brief touchdowns with the initial cell.  The tornadoes were all small and were only on the ground briefly.  Several other brief touchdowns occurred in the County before the storm moved east.  The strongest tornado touched down on the edge of the town of Denison.  A 14 x 50 metal building was destroyed.  A fire hydrant was damaged in the vicinity by flying debris.  It was reported that water could be seen being sucked out of the hydrant by the tornado.  The tornado threat shifted into northeast Iowa for the rest of the afternoon.  Several tornadoes touched down in Bremer, Butler, and Black Hawk Counties.  Most of these were quite small and did little damage however.  The longest track tornado touched down in the Janesville area of Bremer County and tracked over 8 miles to the east, lifting just east of the town of Denver.  The countryside is quite open between these two locations.  For this reason, damage was minimal as the tornado actually missed both of the towns.  With the cold air aloft, hail was a significant factor.  There were reports of at least half inch diameter hail with nearly all of the storms.  Numerous reports of hail of an inch up to golf ball size were received.  The storms produced three inch diameter hail on the north side of Belmond, causing significant damage to the area and reportedly covering the ground.  One of the storms became very intense over Butler County during the early afternoon.  Softball size hail was reported with this cell, causing significant damage south of the town of Allison.  The storms over southwest Iowa underwent a transition into more of a wind event.  High winds were reported in Cass County as the storms moved through the Griswold area.  By mid afternoon, the storms in southern Iowa had taken on a bow configuration.  As the storms moved through Adair County, very strong winds swept through the northeast part of the county.   The winds toppled power lines northeast of Greenfield.  As the storms continued east, the intensity decreased.  The storms still produced gusty winds, but speeds were generally in the 45 to 55 MPH range.",6
5255635,EDWARDS CO.,LEWIS,06/01/2001,1456,Tornado, ,F0,0,0,0,0,KS,CST, ,1118386,C,47,DDC,0,0,TRAINED SPOTTER, ,.2,50,3,NE,3,NE,LEWIS,06/01/2001,1457,37.97,-99.22,37.97,-99.22,"Reported by three seperate storm spotters.  Nothing in the area to damage.","",7
5255636,EDWARDS CO.,BELPRE,06/01/2001,1500,Tornado, ,F0,0,0,0,0,KS,CST, ,1118386,C,47,DDC,0,0,TRAINED SPOTTER, ,.1,30,2,NE,2,NE,BELPRE,06/01/2001,1500,37.97,-99.07,37.97,-99.07,"Very brief contact with the ground.","",8
5246514,BREMER CO.,JANESVILLE,06/01/2001,1512,Tornado, ,F1,0,0,30000,3000,IA,CST, ,1115354,C,17,DMX,0,0,EMERGENCY MANAGER, ,8.5,100, , ,1,E,DENVER,06/01/2001,1525,42.65,-92.47,42.67,-92.33,"Tornado swept through open countryside across Southern Bremer County.  Damage was limited to mainly outbuildings and crops.","A very dynamic weather situation took place over Iowa during the afternoon of the 1st.  The dynamics were sufficient to overcome the shortcomings in moisture available for the system.  A cold front dropped southeast out of the Dakotas into Iowa during the afternoon.  Surface dew points were generally in the mid 50s ahead of the front, though a narrow ribbon of upper 50s to lower 60s was found just ahead of the front.  As the cold front dropped southeast, a very strong closed low at 500 mb was also dropping into the area.  This helped to destabilize the atmosphere as freezing levels fell to the 8000 to 10,000 foot range by evening.  A small area of thunderstorms developed by mid day over north central Iowa.  The storms intensified rapidly during the maximum heating of the day.  Thunderstorms fired southwest of the original area and became severe quickly.  For the most part the storms produced hail and small tornadoes.  The first tornado touched in Crawford County.  The county Emergency Manager reported seeing 7 funnel clouds and two brief touchdowns with the initial cell.  The tornadoes were all small and were only on the ground briefly.  Several other brief touchdowns occurred in the County before the storm moved east.  The strongest tornado touched down on the edge of the town of Denison.  A 14 x 50 metal building was destroyed.  A fire hydrant was damaged in the vicinity by flying debris.  It was reported that water could be seen being sucked out of the hydrant by the tornado.  The tornado threat shifted into northeast Iowa for the rest of the afternoon.  Several tornadoes touched down in Bremer, Butler, and Black Hawk Counties.  Most of these were quite small and did little damage however.  The longest track tornado touched down in the Janesville area of Bremer County and tracked over 8 miles to the east, lifting just east of the town of Denver.  The countryside is quite open between these two locations.  For this reason, damage was minimal as the tornado actually missed both of the towns.  With the cold air aloft, hail was a significant factor.  There were reports of at least half inch diameter hail with nearly all of the storms.  Numerous reports of hail of an inch up to golf ball size were received.  The storms produced three inch diameter hail on the north side of Belmond, causing significant damage to the area and reportedly covering the ground.  One of the storms became very intense over Butler County during the early afternoon.  Softball size hail was reported with this cell, causing significant damage south of the town of Allison.  The storms over southwest Iowa underwent a transition into more of a wind event.  High winds were reported in Cass County as the storms moved through the Griswold area.  By mid afternoon, the storms in southern Iowa had taken on a bow configuration.  As the storms moved through Adair County, very strong winds swept through the northeast part of the county.   The winds toppled power lines northeast of Greenfield.  As the storms continued east, the intensity decreased.  The storms still produced gusty winds, but speeds were generally in the 45 to 55 MPH range.",9
5246515,BUTLER CO.,SINCLAIR,06/01/2001,1513,Tornado, ,F0,0,0,0,0,IA,CST, ,1115354,C,23,DMX,0,0,EMERGENCY MANAGER, ,.1,25, , , , ,SINCLAIR,06/01/2001,1513,42.58,-92.73,42.58,-92.73,"Brief touchdown in open country.","A very dynamic weather situation took place over Iowa during the afternoon of the 1st.  The dynamics were sufficient to overcome the shortcomings in moisture available for the system.  A cold front dropped southeast out of the Dakotas into Iowa during the afternoon.  Surface dew points were generally in the mid 50s ahead of the front, though a narrow ribbon of upper 50s to lower 60s was found just ahead of the front.  As the cold front dropped southeast, a very strong closed low at 500 mb was also dropping into the area.  This helped to destabilize the atmosphere as freezing levels fell to the 8000 to 10,000 foot range by evening.  A small area of thunderstorms developed by mid day over north central Iowa.  The storms intensified rapidly during the maximum heating of the day.  Thunderstorms fired southwest of the original area and became severe quickly.  For the most part the storms produced hail and small tornadoes.  The first tornado touched in Crawford County.  The county Emergency Manager reported seeing 7 funnel clouds and two brief touchdowns with the initial cell.  The tornadoes were all small and were only on the ground briefly.  Several other brief touchdowns occurred in the County before the storm moved east.  The strongest tornado touched down on the edge of the town of Denison.  A 14 x 50 metal building was destroyed.  A fire hydrant was damaged in the vicinity by flying debris.  It was reported that water could be seen being sucked out of the hydrant by the tornado.  The tornado threat shifted into northeast Iowa for the rest of the afternoon.  Several tornadoes touched down in Bremer, Butler, and Black Hawk Counties.  Most of these were quite small and did little damage however.  The longest track tornado touched down in the Janesville area of Bremer County and tracked over 8 miles to the east, lifting just east of the town of Denver.  The countryside is quite open between these two locations.  For this reason, damage was minimal as the tornado actually missed both of the towns.  With the cold air aloft, hail was a significant factor.  There were reports of at least half inch diameter hail with nearly all of the storms.  Numerous reports of hail of an inch up to golf ball size were received.  The storms produced three inch diameter hail on the north side of Belmond, causing significant damage to the area and reportedly covering the ground.  One of the storms became very intense over Butler County during the early afternoon.  Softball size hail was reported with this cell, causing significant damage south of the town of Allison.  The storms over southwest Iowa underwent a transition into more of a wind event.  High winds were reported in Cass County as the storms moved through the Griswold area.  By mid afternoon, the storms in southern Iowa had taken on a bow configuration.  As the storms moved through Adair County, very strong winds swept through the northeast part of the county.   The winds toppled power lines northeast of Greenfield.  As the storms continued east, the intensity decreased.  The storms still produced gusty winds, but speeds were generally in the 45 to 55 MPH range.",10
