EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
921015,COLUMBIA CO.,ST HELENS,11/10/2020,1220,Tornado, ,EF0,0,0,40000,0,OR,PST-8, ,152909,C,9,PQR,0,0,NWS Storm Survey, ,1.7,200,2,WSW,1,SW,ST HELENS,11/10/2020,1226,45.86,-122.85,45.8552,-122.836,"A tornado touched down around 12:20 PM in Northwest St. Helens, OR near the intersection of Pittsburgh and Robnette Road. The tornado moved southeastward, ending near just east of McBride Elementary School. The most damage was done near Barr Ave and Pittsburgh Road, with damage to trees, a camper, fences and snapped power lines.","On the afternoon of November 10, 2020 in the city of St. Helens, OR, while in a fairly typically post-frontal convective environment for the fall and early winter. The environment was a  of a kind of a hybrid low-topped supercell with a contribution from non-supercell tornadogenesis processes. This lead to the development of an EF-0 tornado with maximum estimated winds speeds between 60-65 mph.",1
924595,MERCER CO.,JOY,11/10/2020,1345,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,153368,C,131,DVN,0,0,NWS Storm Survey, ,14.03,50,2,SSW,1,N,HAMLET,11/10/2020,1403,41.1699,-90.8965,41.3288,-90.7283,"A tornado touched down southwest of Joy, destroying an outbuilding. This tornado followed an intermittent path about 14 miles through Mercer County, exiting the county about 3 miles west of Reynolds. The tornado was rated EF-1 in Mercer County, with maximum winds around 100 mph. Occasional tree damage was observed between Joy and Hamlet.","A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.",2
924589,MERCER CO.,BURGESS,11/10/2020,1402,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,153368,C,131,DVN,0,0,NWS Storm Survey, ,0.54,30,2,WSW,2,W,BURGESS,11/10/2020,1403,41.1233,-90.6691,41.1296,-90.6631,"Brief tornado touchdown with 100 mph peak winds and a 30 yard path width. This tornado destroyed a large grain bin about 1.4 miles west of Burgess, IL.","A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.",3
924596,ROCK ISLAND CO.,REYNOLDS,11/10/2020,1403,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,153368,C,161,DVN,0,0,NWS Storm Survey, ,6.31,50,3,W,2,NE,TAYLOR RIDGE,11/10/2020,1407,41.3288,-90.7283,41.3974,-90.6479,"This tornado developed southwest of Joy in Mercer County, and entered Rock Island County about 3 miles west of Reynolds. The path in Rock Island County was a little over 6 miles and the tornado lifted near Taylor Ridge. The tornado was rated EF-1 in both Mercer and Rock Island Counties, with maximum winds around 100 mph. The tornado caused tree damage just south of Taylor Ridge.","A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.",4
924594,WHITESIDE CO.,ALBANY,11/10/2020,1438,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,153368,C,195,DVN,0,0,NWS Storm Survey, ,0.26,100,2,SSE,2,SSE,ALBANY,11/10/2020,1439,41.7506,-90.2019,41.7533,-90.1984,"This was rated an EF1 tornado, with max winds at 90 mph, a path length of 0.3 miles, and a path width of 100 yards. A roof was blown off of a barn and into an adjacent field.","A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.",5
924590,HENRY CO.,ATKINSON,11/10/2020,1442,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,153368,C,73,DVN,0,0,NWS Storm Survey, ,0.32,30,2,WSW,2,WSW,ATKINSON,11/10/2020,1443,41.4094,-90.0609,41.4128,-90.0569,"Brief tornado touchdown southwest of Atkinson, IL. Rated EF1 with peak winds at 100 mph, a path length of 0.3 miles, and a path width 30 yards. The roof of a large outbuilding was significantly damaged and the debris was scattered over a quarter mile to the northeast.","A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.",6
924592,WHITESIDE CO.,ROUND GROVE,11/10/2020,1450,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,153368,C,195,DVN,0,0,NWS Storm Survey, ,3.47,100,2,SSW,2,W,AGNEW,11/10/2020,1453,41.7479,-89.8849,41.7801,-89.8342,"Brief EF1 tornado touchdown with max winds at 100 mph, a path length of 3.5 miles, and a max path width 100 yards. This tornado touched down northeast of Lyndon, leading to sporadic tree damage, including a few snapped trees, and severe damage to the roof of a large hog building.","A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.",7
924593,WHITESIDE CO.,MORRISON-ROCKWOOD SP,11/10/2020,1500,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,153368,C,195,DVN,0,0,NWS Storm Survey, ,4.28,100,2,E,1,SE,FRANKLIN CORNERS,11/10/2020,1507,41.8512,-89.9391,41.9094,-89.9101,"Brief EF1 tornado, with peak winds 100 mph, a path length of 4.3 miles, and a max path width of 100 yards. This tornado touched down northeast of Morrison, damaging the roof of a barn and downing tree limbs. Further along the path, an outbuilding was destroyed and a few soft pine trees were snapped.","A strong and quick moving cold front made its way through the Midwest. The environment ahead of the cold front was unseasonably warm, with temperatures in the upper 60s and readings in the 40s not far behind the front. This led to strong baroclinicity along the front, and subsequent convection with just the right amount of instability. This is considered a high shear low CAPE (HSLC) event, where organized severe thunderstorms are favored in this environment. Potential hazards are damaging winds, large hail, and tornadoes. Six tornadoes were confirmed and several wind reports were received (ranging between 50-60 mph, with a few gusts over 60 mph). Damage reports ranged from structural damage to tree damage. Many residents were left without power in parts of northwestern IL, leading to some schools canceling classes on the 11th. Besides the strong winds, a few severe hail reports were received.||In addition, heavy rain occurred with some of the stronger storms, with rainfall totals over an inch. For how dry it has been, flash flooding was not much of a concern. While the environment was very moist and favorable for heavy rainfall, the fast storm motions led to little accumulation through much of our forecast area.",8
929632,DE KALB CO.,SOMONAUK,11/10/2020,1619,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,153127,C,37,LOT,0,0,Emergency Manager, ,9.99,50,5,NW,2,E,HINCKLEY,11/10/2020,1631,41.67,-88.75,41.77,-88.61,"A tornado with peak winds of 80 mph touched down near Route 23 northwest of the town of Somonauk and traveled northeast mainly through farm fields.  A grain silo was damaged near the intersection of Somonauk and Bastian Roads, and damage to trees and powerlines was observed along the path of the tornado.  The tornado appeared to end near Route 30 just southeast of Hinckley.  The path of this tornado was determined based on input from spotters, emergency management and using radar data.","A line of severe thunderstorms moved across northern Illinois during the afternoon and early evening of November 10th producing damaging winds and two tornadoes.  Strong non thunderstorm winds developed behind this line of storms and Rockford Airport measured a wind gust to 60 mph.",9
929633,KANE CO.,VIRGIL,11/10/2020,1639,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,153127,C,89,LOT,0,0,Emergency Manager, ,3.72,50,3,S,1,SE,LILY LAKE,11/10/2020,1642,41.91,-88.53,41.94,-88.47,"A tornado with peak winds of 80 mph touched down near Francis Road northwest of Elburn and damaged nearby trees and the roof of an outbuilding.  The tornado continued northeast and crossed Route 47 south of Route 64, based on an eyewitness report. After crossing Route 64, the tornado damaged trees on Hanson Road.  The tornado is thought to have lifted soon thereafter based on a lack of downstream reports of damage.  The path of this tornado was determined based on information gathered on social media, from emergency management and using radar data.","A line of severe thunderstorms moved across northern Illinois during the afternoon and early evening of November 10th producing damaging winds and two tornadoes.  Strong non thunderstorm winds developed behind this line of storms and Rockford Airport measured a wind gust to 60 mph.",10
