EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5151574,MONROE CO.,BIG PINE KEY,07/01/2000,1820,Tornado, ,F0,0,0,15000,0,FL,EST, ,1097264,C,87,EYW,0,0,LAW ENFORCEMENT, ,.2,10, , , , ,BIG PINE KEY,07/01/2000,1830,24.68,-81.38,24.68,-81.38,"Waterspout moved onshore along the south end of Big Pine Key.  Damaged a bed and breakfast Inn.","",1
5155903,PECOS CO.,FT STOCKTON,07/02/2000,1450,Tornado, ,F0,0,0,0,0,TX,CST, ,1100586,C,371,MAF,0,0,METEOROLOGIST(NON NWS), ,.1,20,30,S,30,S,FT STOCKTON,07/02/2000,1450,30.45,-102.87,30.45,-102.87,"An experienced storm chaser and professor of meteorology observed a tornado 30 miles south of Fort Stockton.  Examination of radar data showed little evidence of large scale cyclonic rotation or storm structure.  The storm environment did not appear to support storm scale rotation.  Primary indications are that this tornado was of the landspout variety.","",2
5175667,ALLAMAKEE CO.,HANOVER,07/02/2000,1535,Tornado, ,F0,0,0,0,20000,IA,CST, ,1098873,C,5,ARX,0,0,LAW ENFORCEMENT, ,2,50,6,E,8,E,HANOVER,07/02/2000,1540,43.37,-91.42,43.37,-91.37,"","Law enforcement officials reported a tornado touched down briefly near Hanover (Allamakee County), but only damaged some corn fields.  Elsewhere across northeast Iowa, several trees were knocked down by thunderstorm wind gusts of 60 to 65 mph and hail the size of dimes and quarters was also reported.",3
5175427,MILWAUKEE CO.,MILWAUKEE MTCHELL AR,07/02/2000,1730,Tornado, ,F1,0,0,1530000,0,WI,CST, ,1099078,C,79,MKX,0,0,AMATEUR RADIO, ,6.6,100,5,SW,7,SSE,MILWAUKEE MTCHELL AR,07/02/2000,1806,42.90,-87.98,42.85,-87.85,"","Severe weather in the form of a tornado, damaging straight-line downburst winds, large hail, and flash flooding hammered a small piece of south-central and much of southeast Wisconsin during the late afternoon and evening hours.  The most significant cluster of thunderstorms developed over southern Columbia county and proceded to move east/southeast through Dodge, Jefferson, Waukesha, Milwaukee, and Racine counties. A supercell on the west end of this cluster, with a well-defined mesocyclone, produced some damaging straight-line winds and large hail up to 2.25 inches in diameter in Jefferson County, but could only generate a rotating wall cloud at its base in that county.  This supercell continued to dump large hail as it moved across Waukesha County, but once it moved over the city of Franklin in southwestern Milwaukee County, it spawned a tornado at 1730CST about 3/4 of a mile northwest of the intersection of Highways 41 and 100 (27th St. & Ryan Rd, or about 5.4 miles southwest of Milwaukee's General Mitchell International Airport). This tornado tore east/southeast through Oak Creek, and then exited Milwaukee County at 706 pm, where Highway 32 goes south into Racine County (or about 7 miles south/southeast of Mitchell Field).  The tornado continued for about .2 miles into Racine County, just east of Highway 32, before dissipating about 2.9 miles northeast of Husher. 

Luckily, no one was injured or killed by the tornado that traveled through Franklin and Oak Creek into Racine County. It intensified to a F1 rating as it damaged buildings, and turned over several semi-tractor trailers at a truck stop at the intersection of I-94 and Ryan Rd.  This tornado damaged at least a dozen homes in Franklin and Oak Creek, as well as one business and one utility building. Hundreds of trees were uprooted and blown over, but luckily many of them fell between buildings!  Sixty power poles were snapped by the tornadic winds in Oak Creek.  In Franklin, a 40-foot TV antenna was pushed over into a neighboring home, and a 20-foot camper was severely damaged.  Eyewitness reports indicate that this tornado was rain-wrapped and was multi-vortex at times.  Just south of the Ryan Rd. and 27th St intersection, a spotter indicated that sustained winds were greater than 40 mph for 15 minutes as the tornado passed just to the north of their position.  In Racine County, the tornado uprooted trees as it weakened.

The area from Johnson Creek to the Rome and Sullivan in Jefferson county sustained considerable hail and wind damage.  Several vehicles on Interstate 94 near Johnson Creek, and in the Rome to Sullivan area, had windows broken by the large hailstones up to 2.25 inches in diameter.  In addition, a few large trees were uprooted.  Some of the corn crop in this swath had leaves stripped off.  NWS employees at the NWS office southeast of Sullivan identified a rotating wall cloud about 3 or 4 miles west of their location.

Waukesha County was raked by four rounds of severe storms.  The 1st round possessed hurricane-force winds gusting to 68 knots (78 mph) at the Waukesha Airport near I-94.  The city of Brookfield sustained tree and power line damage from this wet macroburst.  The Jefferson County supercell constituted round #2  as it raked an area from Dousman to North Prairie (Waukesha Co.) with large hail and powerful downburst winds gusting to a measured 61 knots (70 mph).  Hundreds of trees were uprooted and many power lines were downed. In North Prairie, 2 homes and a car sustained tree-inflicted damage.  As this supercell moved east/southeast across Waukesha County, its strength pulsed upwards again and the Brookfield to New Berlin area experienced powerful downburst winds (round #3) that leveled more trees and power lines.  A roof on an apartment complex in New Berlin was partially ripped off by the winds, but luckily no one was injured.  Later in the evening, the 4th round of severe storms hit the Delafield to City of Waukesha area. Hail stones of almost an inch in diameter fell and powerful winds pushed over some trees.

Racine County residents suffered the effect of 2 rounds of severe storms. Many trees and power-line poles were leveled in both rounds.  At least 60 power-line poles were pushed over.  At least 50 homes and 3 farm buildings in eastern Racine County were damaged by the powerful winds, or by felled trees.  Scattered severe storms also produced large hail and/or damaging winds which leveled trees in Madison (Dane County), and southern Washington County (Richfield and Germantown).

Collectively, about 70 thousand customers were without power at one time or another during the afternoon and evening hours on July 2nd due to downed power lines or lightning strikes to transformers.  Twenty-five thousand of these were in Franklin and Oak Creek alone.

Minor urban/small stream flooding affected parts of Waukesha and Racine Counties, as well as much of Milwaukee County after the 1st round of storms moved through and dumped rainfall of 1 to 2 inches.  Water depths on roads were reported to be 6 to 12 inches.  

As with previous episodes of severe weather across southern Wisconsin during May and June, flash flooding occurred later in the evening on July 2nd, as additional rounds of storms, some severe, moved across the area.  Torrential downpours, sometimes reaching an inch or more within 15 minutes, produced flash flooding across the southern half of Milwaukee County, the area from Hartland and Waukesha to Brookfield and Elm Grove in Waukesha County, and in/near the city of Racine (Racine Co.).  Water depths on roads in these areas reached 1 to 4 feet.  The flood waters resulted in gravel shoulder washouts on roads, structural damage to basements, damage to basement contents, and culvert damage. In the city of Franklin (Milwaukee Co.), a home's basement walls collapsed due to the pressure of the flood waters.  Most small streams and creeks in Waukesha, southern Milwaukee, and eastern Racine County quickly exceeded flood stage by 1 to 2 feet due to the intense rainfall.

The Root River in Franklin, the Root River Canal at Raymond (Racine Co.), Oak Creek in South Milwaukee, and the Menomonee River in Wauwatosa all crested between 2115CST on July 2nd and 0315CST the next morning.  Homes and businesses near these locations sustained the worst flood damage.  Collectively, the Milwaukee County flash flooding damaged 6974 residential homes, 38 businesses, 1 utility building, and 9 agricultural buildings.  About 600 acres of farm land in southern Milwaukee County sustained crop damage.  In Racine County, 429 residential buildings were damaged by flash flood waters, and about 2800 acres of farm land had crop damage or soil erosion.

Urban/small stream flooding was reported in the city of Madison, in Sullivan, and around Richmond (Walworth Co.) due to the heavy rainfalls.  Water depths on roads were in the 6 to 18 inch range.  The Madison area picked up 1.5 to 2.5 inches of rainfall (Madison Truax Field had 1.89" for the day), the Sullivan area picked up an estimated 2.5 to 3.0 inches, and 3.7 inches fell in Richmond on the 2nd.  No flood damage was reported from these locations.

Two separate lightning strikes in Franklin started fires that damaged a car and a home's garage. 

Twenty-four hour rainfall amounts (mostly in the late afternoon and evening hours on July 2nd) ending 0600CST on July 3rd across southeast Wisconsin were impressive:
Waukesha County...7.00" in Elm Grove, 5.06" at Carroll College, 4.27"in Hartland
Milwaukee County...6.50" in Greenfield, 5.05" south side of Milwaukee, 4.75" in West Allis, 4 to 6" in Franklin, 4.22" at Milwaukee Mitchell International Airport
