EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5138578,DAWSON CO.,LAMESA,03/02/2000,207,Tornado, ,F1,0,0,0,0,TX,CST, ,1093024,C,115,MAF,0,0,STORM CHASER, ,2,200,10,SW,8,W,LAMESA,03/02/2000,217,32.63,-102.07,32.73,-102.08,"Tornado formed quickly in a small supercell that moved into Dawson County from Gaines County.  Video indicated a condensation funnel to the ground.  The tornado passed through open farm land causing no damage.","
An approaching upper level storm system helped the development on nocturnal thunderstorms.",1
5137134,GREENE CO.,AVERA,03/03/2000,1800,Tornado, ,F0,0,0,12000,0,MS,CST, ,1092292,C,41,MOB,0,0,NWS STORM SURVEY, ,6,30,4,SE,2,E,JONATHAN,03/03/2000,1815,31.27,-88.70,31.22,-88.62,"An F0 tornado, about thirty yards wide, moved along at near  tree top level for about six miles.  The tornado first touched down near State Highway 63 southeast of Avera where a mobile home that was tied down was shifted off its blocks.  A pump house was destroyed and the tops of a couple of trees were snapped at the same location.  The torando then moved east, passing near Jonathan, then lifting back into the clouds about two miles east of Jonathan.  Most of the damage  along this track was to trees.  The tornado first touched down  around 600 pm.  Large hail also occurred.","",2
5138718,SEWARD CO.,LIBERAL,03/07/2000,1620,Tornado, ,F1,0,2,250000,0,KS,CST, ,1092835,C,175,DDC,0,0,NWS STORM SURVEY, ,2,100, , , , ,LIBERAL,03/07/2000,1623,37.03,-100.93,37.03,-100.93,"Tornado began at 3rd and Pennsylvania and traveled north-northwest to just past the Southwest Medical Center.  The small circulation was evidently wrapped into the RFD as it traversed around the southeast section of the Meso.  Several trees were uprooted, the awing at a gas station was damaged, signs were blown down. sheds destroyed, KDOT tower was blown down and 1/3 of the hospital roof was removed.","",3
5135745,WASHITA CO.,SENTINEL,03/07/2000,1715,Tornado, ,F1,0,0,3500,0,OK,CST, ,1092141,C,149,OUN,0,0,STORM CHASER, ,2,25,5,E,7,E,SENTINEL,03/07/2000,1719,35.15,-99.10,35.15,-99.07,"This tornado formed 5 miles east of Sentinel and was captured on video by an Oklahoma City television storm chaser as it tracked eastward for 2 miles before dissipating. Seven power poles were downed by this tornado on State Route 55.","On March 7th, a long line of strong to severe thunderstorms moved out of the Texas panhandle into western Oklahoma during the late afternoon. Widespread structural damage from severe wind, one brief tornado, and large hail accompanied this line of storms over western Oklahoma before it weakened across central Oklahoma during the evening.",4
5138736,COMANCHE CO.,BUTTERMILK,03/07/2000,1810,Tornado, ,F1,0,1,0,0,KS,CST, ,1092835,C,33,DDC,0,0,NWS STORM SURVEY, ,3.2,100,3,SSW,1,E,BUTTERMILK,03/07/2000,1815,37.07,-99.35,37.10,-99.32,"Barn completely destroyed and several dog houses were destroyed but no injuries to the animals resulted.  Debris was carried 2 miles.","",5
5135687,TULSA CO.,SPERRY,03/07/2000,2210,Tornado, ,F0,0,0,500,0,OK,CST, ,1092670,C,143,TSA,0,0,NWS STORM SURVEY, ,.1,50,1,N,1,N,SPERRY,03/07/2000,2210,36.32,-96.00,36.32,-96.00,"A tornado briefly touched down just north of Sperry.  The only damage was to trees.","",6
5135688,OSAGE CO.,SKIATOOK,03/07/2000,2210,Tornado, ,F0,0,0,0,0,OK,CST, ,1092670,C,113,TSA,0,0,AMATEUR RADIO, ,.1,50,3,S,3,S,SKIATOOK,03/07/2000,2210,36.32,-96.00,36.32,-96.00,"An amateur radio operator reported a tornado 3 miles west of Highway 75 at 126th Street North.
The tornado likely just touched down briefly and no damage was reported.","",7
5135753,WASHINGTON CO.,VERA,03/07/2000,2225,Tornado, ,F0,0,0,1000,0,OK,CST, ,1092670,C,147,TSA,0,0,AMATEUR RADIO, ,1,50,3,N,3,N,VERA,03/07/2000,2227,36.48,-95.88,36.48,-95.88,"A tornado touched down for a couple minutes and caused intermittent tree damage for about a mile north of Vera.","",8
5136954,ROGERS CO.,TALALA,03/07/2000,2237,Tornado, ,F0,0,0,5000,0,OK,CST, ,1092670,C,131,TSA,0,0,AMATEUR RADIO, ,.2,50,2,S,2,S,TALALA,03/07/2000,2237,36.48,-95.68,36.48,-95.68,"A tornado briefly touched down just south of Talala near Oologah Lake damaging the roofs of a few outbuildings and some trees.","",9
5135918,MILWAUKEE CO.,MILWAUKEE MTCHELL AR,03/08/2000,1810,Tornado, ,F1,0,16,4570000,0,WI,CST, ,1092569,C,79,MKX,0,0,AMATEUR RADIO, ,1.7,75, , , , ,ST FRANCIS,03/08/2000,1820,42.95,-87.90,42.97,-87.85,"Narrative can be found below in summary of March 8, 2000.","After several days of record-breaking warmth, the stage was set for an out-of-season severe weather outbreak across southcentral and southeast Wisconsin. The city of Milwaukee recorded it's earliest tornado ever (just before sunset), and an extremely large number of reports of large hail from 3/4 to 1.75 inches in diameter were relayed to the NWS Sullivan office.  Most of the thunderstorms developed gusty winds on the order of 30 to 50 mph, but one managed to generate a gust of 58 knots (67 mph) at the TV-4 station on the north side of Milwaukee.  The thunderstorm which dumped large hail 7 N of Portage also had winds that uprooted some trees and blew a car off of Inerstate 39.  An earlier thunderstorm that affected the west side of the city of Portage left the ground white with golf-ball size hail that also shattered several  vehicle windshields.  The thunderstorm that affected Wisconsin Dells also left the ground white with hail. 

The Milwaukee tornado spun up about 1/2 mile east/northeast of the terminal building of General Mitchell International Airport, just east of Runway 19, moved northeast and crossed East Layton Avenue just east of South Pennsylvania Avenue in Cudahy, continued northeast through St. Francis, and dissipated over the northwest corner of Nathanael Greene Park.  Apparently the tornado wasn't strong enough to cause any damage on the airport grounds, but it did cause considerable damage in Cudahy and St. Francis.  Fifty-three (53) residental homes sustained minor damage and eleven (11) had major damage. Eight (8) businesses sustained major damage.  Many motor vehicles were over-turned, several roofs were partially peeled off of homes, power lines and trees were toppled, and gas leaks were reported. Sixteen (16) people were injured enough to require medical treatment (lacerations), but there were no fatilities.  Most of the people who were injured were in their vehicles.  Based on this damage, it is estimated that maximum wind speeds of this tornado were 105 to 110 mph. The airport terminal building and control tower went on emergency power after commercial power was disrupted.  Airport control tower officials were able to divert airplane traffic, consequently there were no aircraft mishaps.  Preceding the tornado, there were reports of large hail and some tree damage in the forward flank downdraft of the parent thunderstorm over St. Francis and the southern part of the city of Milwaukee.  The tornado was extensively photographed and captured on video tape.  It briefly displayed multiple-vortex characterisitics.  The last time a tornado was documented in Milwaukee County was in May, 1989.

NWS Sullivan meteorologists speculate that an outflow boundary was pushed northwest to the airport area from a thunderstorm that earlier moved through the southeast corner of Milwaukee County. This outflow boundary may have focused low-level vorticity that helped generate the tornado.  The parent thunderstorm possessed a mesocyclone.  Synoptically, a deep low pressure was moving northeast through central Iowa toward northern Wisconsin.  This movement put southern Wisconsin in a "dry slot" associated with strong jet stream winds aloft.  The combination of surface dewpoints in the lower to mid 50s, strong speed shear between surface winds out of the south and southwest mid-level winds, sufficient instability due to daytime heating/temperatures in the 70s, and cold air aloft allowed thunderstorms to grow to 40,000 feet. Several thunderstorms had supercell characturistics, but only one was assoicated with a tornado, and another with a funnel cloud. Thunderstorm movement was northeast at 50 to 60 mph (about 47 to 51 knots).",10
